YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,CARRIER,ORIGIN,ORIGIN_STATE_ABR,DEST,DEST_STATE_ABR,DEP_TIME,WEATHER_DELAY,CANCELLATION_CODE,Conds_Description,Visibility,Pressure,Precipitation,Wind,Wind_Gust,Fog,Snow,Temp,Thunder,Tornado,Rain,Hail,Dest_Conds_Description,Dest_Visibility,Dest_Pressure,Dest_Precipitation,Dest_Wind,Dest_Wind_Gust,Dest_Fog,Dest_Snow,Dest_Temp,Dest_Thunder,Dest_Tornado,Dest_Rain,Dest_Hail
2017,9,17,7,9/17/2017,EV,AZO,MI,ORD,IL,2009,98,,"27    Haze
Name: Conds_Description, dtype: object",5,30.04,0,5.8,-9999,0,0,71.1,0,0,0,0,"19    Mostly Cloudy
Name: Conds_Description, dtype: object",10,30.06,0,9.2,-9999,0,0,73,0,0,0,0
2017,9,11,1,9/11/2017,EV,BHM,AL,IAH,TX,2254,224,,"30    Light Rain
Name: Conds_Description, dtype: object",8,29.62,0,12.7,-9999,0,0,59,0,0,1,0,"22    Clear
Name: Conds_Description, dtype: object",10,29.95,0,3.5,-9999,0,0,69.1,0,0,0,0
2017,9,28,4,9/28/2017,EV,STL,MO,ORD,IL,1333,13,,"12    Partly Cloudy
Name: Conds_Description, dtype: object",10,30.19,0,8.1,-9999,0,0,71.1,0,0,0,0,"12    Partly Cloudy
Name: Conds_Description, dtype: object",10,30.19,0,5.8,-9999,0,0,69.8,0,0,0,0
2017,9,18,1,9/18/2017,EV,IAH,TX,GPT,MS,1331,21,,"22    Light Thunderstorms and Rain
Name: Conds_Description, dtype: object",7,29.99,0,5.8,-9999,0,0,82,1,0,1,0,"14    Scattered Clouds
Name: Conds_Description, dtype: object",10,30.01,0,5.8,-9999,0,0,90,0,0,0,0
2017,9,18,1,9/18/2017,EV,IAH,TX,JAN,MS,1336,26,,"22    Light Thunderstorms and Rain
Name: Conds_Description, dtype: object",7,29.99,0,5.8,-9999,0,0,82,1,0,1,0,"16    Partly Cloudy
Name: Conds_Description, dtype: object",10,30.01,0,0,-9999,0,0,91,0,0,0,0
2017,9,21,4,9/21/2017,EV,JAN,MS,IAH,TX,1414,110,,"24    Scattered Clouds
Name: Conds_Description, dtype: object",10,30.03,0,6.9,-9999,0,0,89.6,0,0,0,0,"18    Overcast
Name: Conds_Description, dtype: object",10,29.97,0,6.9,-9999,0,0,78.1,0,0,0,0
2017,9,25,1,9/25/2017,EV,ORD,IL,CAE,SC,1912,35,,"18    Partly Cloudy
Name: Conds_Description, dtype: object",10,29.91,0,11.5,-9999,0,0,84.9,0,0,0,0,"18    Scattered Clouds
Name: Conds_Description, dtype: object",10,29.87,0,5.8,-9999,0,0,84.9,0,0,0,0
2017,9,18,1,9/18/2017,EV,IAH,TX,GRK,TX,1533,58,,"24    Light Thunderstorms and Rain
Name: Conds_Description, dtype: object",7,29.97,0,0,-9999,0,0,81,1,0,1,0,"23    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.93,0,4.6,-9999,0,0,91.9,0,0,0,0
2017,9,20,3,9/20/2017,EV,IAH,TX,GRK,TX,1506,35,,"16    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.89,0,8.1,-9999,0,0,89.1,0,0,0,0,"19    Partly Cloudy
Name: Conds_Description, dtype: object",10,29.83,0,13.8,-9999,0,0,93.7,0,0,0,0
2017,9,11,1,9/11/2017,EV,IAH,TX,BHM,AL,1950,11,,"18    Partly Cloudy
Name: Conds_Description, dtype: object",10,29.94,0,8.1,-9999,0,0,79,0,0,0,0,"25    Rain
Name: Conds_Description, dtype: object",5,29.68,0,19.6,27.6,0,0,57.9,0,0,1,0
2017,9,20,3,9/20/2017,EV,IAH,TX,AEX,LA,1509,8,,"16    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.89,0,8.1,-9999,0,0,89.1,0,0,0,0,"26    Partly Cloudy
Name: Conds_Description, dtype: object",10,29.93,0,6.9,-9999,0,0,91.9,0,0,0,0
2017,9,4,1,9/4/2017,EV,ORD,IL,CAK,OH,2211,171,,"24    Overcast
Name: Conds_Description, dtype: object",10,29.8,0,6.9,-9999,0,0,66,0,0,0,0,"21    Overcast
Name: Conds_Description, dtype: object",10,29.74,0,19.6,27.6,0,0,77,0,0,0,0
2017,9,11,1,9/11/2017,EV,CAE,SC,ORD,IL,1825,46,,"35    Heavy Rain
Name: Conds_Description, dtype: object",2,29.66,0,24.2,38,0,0,68,0,0,1,0,"17    Overcast
Name: Conds_Description, dtype: object",10,30.15,0,9.2,-9999,0,0,69.1,0,0,0,0
2017,9,17,7,9/17/2017,EV,CAE,SC,ORD,IL,1715,10,,"16    Scattered Clouds
Name: Conds_Description, dtype: object",10,30,0,6.9,-9999,0,0,90,0,0,0,0,"16    Mostly Cloudy
Name: Conds_Description, dtype: object",10,30.02,0,10.4,-9999,0,0,82,0,0,0,0
2017,9,20,3,9/20/2017,EV,ORD,IL,GRB,WI,2148,35,,"22    Scattered Clouds
Name: Conds_Description, dtype: object",10,29.85,0,11.5,-9999,0,0,82.9,0,0,0,0,"35    Light Rain
Name: Conds_Description, dtype: object",10,29.86,0,12.7,-9999,0,0,71.6,1,0,1,0
2017,9,20,3,9/20/2017,EV,IAH,TX,CLL,TX,1508,23,,"16    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.89,0,8.1,-9999,0,0,89.1,0,0,0,0,"25    Partly Cloudy
Name: Conds_Description, dtype: object",10,29.87,0,12.7,-9999,0,0,93,0,0,0,0
2017,9,11,1,9/11/2017,EV,IAH,TX,GSP,SC,1110,41,,"10    Clear
Name: Conds_Description, dtype: object",10,30.05,0,6.9,-9999,0,0,79,0,0,0,0,"10    Light Rain
Name: Conds_Description, dtype: object",8,30.04,0,23,32.2,0,0,57,0,0,1,0
2017,9,20,3,9/20/2017,EV,IAH,TX,DSM,IA,1508,23,,"16    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.89,0,8.1,-9999,0,0,89.1,0,0,0,0,"14    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.75,0,8.1,-9999,0,0,86,0,0,0,0
2017,9,25,1,9/25/2017,EV,ORD,IL,LIT,AR,1001,29,,"9    Partly Cloudy
Name: Conds_Description, dtype: object",10,30,0,4.6,-9999,0,0,81,0,0,0,0,"9    Clear
Name: Conds_Description, dtype: object",7,29.99,0,4.6,-9999,0,0,78.1,0,0,0,0
2017,9,20,3,9/20/2017,EV,IAH,TX,AMA,TX,1500,29,,"16    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.89,0,8.1,-9999,0,0,89.1,0,0,0,0,"14    Clear
Name: Conds_Description, dtype: object",10,29.82,0,3.5,-9999,0,0,77,0,0,0,0
2017,9,18,1,9/18/2017,EV,IAH,TX,LIT,AR,1346,26,,"22    Light Thunderstorms and Rain
Name: Conds_Description, dtype: object",7,29.99,0,5.8,-9999,0,0,82,1,0,1,0,"12    Scattered Clouds
Name: Conds_Description, dtype: object",10,30.01,0,5.8,-9999,0,0,87.1,0,0,0,0
2017,9,18,1,9/18/2017,EV,IAH,TX,SHV,LA,1701,55,,"28    Thunderstorm
Name: Conds_Description, dtype: object",10,29.93,0,10.4,-9999,0,0,82,1,0,0,0,"21    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.91,0,8.1,-9999,0,0,88,0,0,0,0
2017,9,20,3,9/20/2017,EV,IAH,TX,SHV,LA,1547,2,,"16    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.89,0,8.1,-9999,0,0,89.1,0,0,0,0,"21    Scattered Clouds
Name: Conds_Description, dtype: object",10,29.89,0,10.4,-9999,0,0,91,0,0,0,0
2017,9,18,1,9/18/2017,EV,IAH,TX,TYS,TN,1329,26,,"22    Light Thunderstorms and Rain
Name: Conds_Description, dtype: object",7,29.99,0,5.8,-9999,0,0,82,1,0,1,0,"12    Partly Cloudy
Name: Conds_Description, dtype: object",10,30.06,0,5.8,-9999,0,0,82,0,0,0,0
2017,9,5,2,9/5/2017,EV,CHA,TN,ORD,IL,1943,17,,"29    Thunderstorms and Rain
Name: Conds_Description, dtype: object",3,29.89,0,6.9,-9999,0,0,68,1,0,1,0,"18    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.91,0,10.4,-9999,0,0,61,0,0,0,0
2017,9,21,4,9/21/2017,EV,MAF,TX,IAH,TX,1407,24,,"41    Clear
Name: Conds_Description, dtype: object",10,29.93,0,10.4,17.3,0,0,96.8,0,0,0,0,"18    Overcast
Name: Conds_Description, dtype: object",10,29.97,0,6.9,-9999,0,0,78.1,0,0,0,0
2017,9,18,1,9/18/2017,EV,IAH,TX,MFE,TX,1540,25,,"24    Light Thunderstorms and Rain
Name: Conds_Description, dtype: object",7,29.97,0,0,-9999,0,0,81,1,0,1,0,"21    Partly Cloudy
Name: Conds_Description, dtype: object",10,29.89,0,10.4,-9999,0,0,99,0,0,0,0
2017,9,20,3,9/20/2017,EV,IAH,TX,MFE,TX,1519,6,,"16    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.89,0,8.1,-9999,0,0,89.1,0,0,0,0,"20    Scattered Clouds
Name: Conds_Description, dtype: object",10,29.82,0,17.3,-9999,0,0,100.9,0,0,0,0
2017,9,9,6,9/9/2017,EV,VPS,FL,IAH,TX,703,49,,"6    Partly Cloudy
Name: Conds_Description, dtype: object",10,30.07,0,8.1,-9999,0,0,67.8,0,0,0,0,"6    Scattered Clouds
Name: Conds_Description, dtype: object",10,30.1,0,4.6,-9999,0,0,64,0,0,0,0
2017,9,18,1,9/18/2017,EV,IAH,TX,ICT,KS,1741,82,,"29    Thunderstorm
Name: Conds_Description, dtype: object",10,29.95,0,10.4,-9999,0,0,81,1,0,0,0,"22    Partly Cloudy
Name: Conds_Description, dtype: object",10,29.85,0,11.5,-9999,0,0,86,0,0,0,0
2017,9,18,1,9/18/2017,EV,IAH,TX,CMH,OH,1545,3,,"24    Light Thunderstorms and Rain
Name: Conds_Description, dtype: object",7,29.97,0,0,-9999,0,0,81,1,0,1,0,"14    Overcast
Name: Conds_Description, dtype: object",10,30.04,0,3.5,-9999,0,0,81,0,0,0,0
2017,9,25,1,9/25/2017,EV,ORD,IL,FNT,MI,2144,24,,"20    Partly Cloudy
Name: Conds_Description, dtype: object",10,29.92,0,8.1,-9999,0,0,79,0,0,0,0,"20    Partly Cloudy
Name: Conds_Description, dtype: object",10,29.97,0,4.6,-9999,0,0,77,0,0,0,0
2017,9,24,7,9/24/2017,EV,IAH,TX,SHV,LA,1751,1,,"17    Scattered Clouds
Name: Conds_Description, dtype: object",10,29.83,0,10.4,-9999,0,0,89.1,0,0,0,0,"16    Partly Cloudy
Name: Conds_Description, dtype: object",10,29.86,0,6.9,-9999,0,0,90,0,0,0,0
2017,9,18,1,9/18/2017,EV,IND,IN,IAH,TX,2136,59,,"25    Thunderstorm
Name: Conds_Description, dtype: object",10,29.99,0,6.9,-9999,0,0,71.1,1,0,0,0,"36    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.96,0,0,-9999,0,0,73.9,0,0,0,0
2017,9,17,7,9/17/2017,EV,BHM,AL,ORD,IL,1839,39,,"20    Mostly Cloudy
Name: Conds_Description, dtype: object",10,30.05,0,0,-9999,0,0,75,0,0,0,0,"17    Mostly Cloudy
Name: Conds_Description, dtype: object",10,30.03,0,12.7,-9999,0,0,79,0,0,0,0
2017,9,8,5,9/8/2017,WN,DEN,CO,FLL,FL,1250,118,,"11    Partly Cloudy
Name: Conds_Description, dtype: object",10,29.96,0,3.5,-9999,0,0,78.1,0,0,0,0,"17    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.92,0,18.4,26.5,0,0,90,0,0,0,0
2017,9,8,5,9/8/2017,WN,DEN,CO,LAS,NV,1556,86,,"15    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.89,0,6.9,-9999,0,0,84,0,0,0,0,"28    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.84,0,10.4,-9999,0,0,81,0,0,0,0
2017,9,8,5,9/8/2017,WN,DEN,CO,LAS,NV,16,184,,"0    Clear
Name: Conds_Description, dtype: object",10,29.89,0,12.7,-9999,0,0,61,0,0,0,0,"0    Scattered Clouds
Name: Conds_Description, dtype: object",10,29.78,0,3.5,-9999,0,0,82,0,0,0,0
2017,9,8,5,9/8/2017,WN,DEN,CO,LAS,NV,1522,148,,"14    Scattered Clouds
Name: Conds_Description, dtype: object",10,29.89,0,0,-9999,0,0,84,0,0,0,0,"27    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.9,0,6.9,-9999,0,0,81,0,0,0,0
2017,9,8,5,9/8/2017,WN,DEN,CO,MCO,FL,1355,70,,"13    Partly Cloudy
Name: Conds_Description, dtype: object",10,29.91,0,5.8,-9999,0,0,84,0,0,0,0,"16    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.97,0,12.7,-9999,0,0,82,0,0,0,0
2017,9,8,5,9/8/2017,WN,DEN,CO,TPA,FL,1215,55,,"11    Partly Cloudy
Name: Conds_Description, dtype: object",10,29.96,0,3.5,-9999,0,0,78.1,0,0,0,0,"17    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.99,0,8.1,-9999,0,0,90,0,0,0,0
2017,9,8,5,9/8/2017,WN,LAS,NV,DEN,CO,1253,26,,"24    Light Rain
Name: Conds_Description, dtype: object",10,30.02,0,8.1,-9999,0,0,75,0,0,1,0,"12    Partly Cloudy
Name: Conds_Description, dtype: object",10,29.92,0,3.5,-9999,0,0,82,0,0,0,0
2017,9,8,5,9/8/2017,WN,LAS,NV,DEN,CO,642,17,,"8    Thunderstorm
Name: Conds_Description, dtype: object",10,29.91,0,9.2,24.2,0,0,81,1,0,0,0,"5    Partly Cloudy
Name: Conds_Description, dtype: object",10,29.92,0,10.4,-9999,0,0,55.9,0,0,0,0
2017,9,8,5,9/8/2017,WN,LAS,NV,SFO,CA,2304,21,,"37    Overcast
Name: Conds_Description, dtype: object",10,29.96,0,3.5,-9999,0,0,69.1,0,0,0,0,"26    Scattered Clouds
Name: Conds_Description, dtype: object",10,29.93,0,12.7,-9999,0,0,61,0,0,0,0
2017,9,8,5,9/8/2017,WN,PHL,PA,TPA,FL,1220,85,,"12    Scattered Clouds
Name: Conds_Description, dtype: object",10,30.14,0,10.4,-9999,0,0,70,0,0,0,0,"17    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.99,0,8.1,-9999,0,0,90,0,0,0,0
2017,9,8,5,9/8/2017,WN,RNO,NV,DEN,CO,1607,10,,"17    Light Thunderstorms and Rain
Name: Conds_Description, dtype: object",10,29.83,0,13.8,28.8,0,0,79,1,0,1,0,"15    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.89,0,6.9,-9999,0,0,84,0,0,0,0
2017,9,8,5,9/8/2017,WN,SFO,CA,LAS,NV,1346,126,,"14    Partly Cloudy
Name: Conds_Description, dtype: object",9,29.91,0,17.3,-9999,0,0,71.1,0,0,0,0,"25    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.95,0,8.1,-9999,0,0,78.1,0,0,0,0
2017,9,9,6,9/9/2017,WN,DAL,TX,SFO,CA,941,36,,"8    Clear
Name: Conds_Description, dtype: object",10,30.19,0,3.5,-9999,0,0,71.1,0,0,0,0,"11    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.99,0,3.5,-9999,0,0,64.9,0,0,0,0
2017,9,16,6,9/16/2017,WN,MCI,MO,DEN,CO,1736,9,,"21    Light Rain
Name: Conds_Description, dtype: object",8,29.85,0,17.3,-9999,0,0,73.9,0,0,1,0,"23    Scattered Clouds
Name: Conds_Description, dtype: object",10,29.93,0,11.5,-9999,0,0,66.9,0,0,0,0
2017,9,18,1,9/18/2017,WN,SFO,CA,LAX,CA,948,35,,"8    Overcast
Name: Conds_Description, dtype: object",10,29.96,0,8.1,17.3,0,0,64.9,0,0,0,0,"9    Mostly Cloudy
Name: Conds_Description, dtype: object",8,29.95,0,5.8,-9999,0,0,66.9,0,0,0,0
2017,9,18,1,9/18/2017,WN,SNA,CA,SFO,CA,1012,13,,"12    Overcast
Name: Conds_Description, dtype: object",9,29.96,0,0,-9999,0,0,68,0,0,0,0,"10    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.98,0,10.4,-9999,0,0,69.1,0,0,0,0
2017,9,19,2,9/19/2017,WN,ATL,GA,BOS,MA,1525,130,,"14    Partly Cloudy
Name: Conds_Description, dtype: object",10,29.96,0,3.5,-9999,0,0,87.1,0,0,0,0,"19    Overcast
Name: Conds_Description, dtype: object",10,30.04,0,18.4,-9999,0,0,64.9,0,0,0,0
2017,9,19,2,9/19/2017,WN,ATL,GA,BOS,MA,2003,62,,"19    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.96,0,4.6,-9999,0,0,81,0,0,0,0,"28    Overcast
Name: Conds_Description, dtype: object",1,30,0,12.7,-9999,0,0,63,0,0,0,0
2017,9,19,2,9/19/2017,WN,ATL,GA,PHL,PA,856,41,,"8    Scattered Clouds
Name: Conds_Description, dtype: object",10,30.01,0,4.6,-9999,0,0,72,0,0,0,0,"10    Overcast
Name: Conds_Description, dtype: object",10,29.98,0,13.8,26.5,0,0,73,0,0,0,0
2017,9,19,2,9/19/2017,WN,BWI,MD,BOS,MA,1304,59,,"18    Scattered Clouds
Name: Conds_Description, dtype: object",10,29.96,0,9.2,-9999,0,0,79,0,0,0,0,"17    Light Rain
Name: Conds_Description, dtype: object",6,30.08,0,16.1,-9999,0,0,64,0,0,1,0
2017,9,19,2,9/19/2017,WN,DEN,CO,LGA,NY,1047,27,,"9    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.49,0,13.8,-9999,0,0,73,0,0,0,0,"9    Mostly Cloudy
Name: Conds_Description, dtype: object",10,30.01,0,18.4,-9999,0,0,73,0,0,0,0
2017,9,19,2,9/19/2017,WN,IND,IN,BOS,MA,1659,78,,"25    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.88,0,12.7,-9999,0,0,82.9,0,0,0,0,"22    Fog
Name: Conds_Description, dtype: object",0.5,30.02,0,15,-9999,1,0,64,0,0,0,0
2017,9,19,2,9/19/2017,WN,MCI,MO,DEN,CO,632,17,,"11    Light Thunderstorms and Rain
Name: Conds_Description, dtype: object",7,29.89,0,4.6,-9999,0,0,68,1,0,1,0,"5    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.52,0,12.7,-9999,0,0,61,0,0,0,0
2017,9,19,2,9/19/2017,WN,MDW,IL,EWR,NJ,2004,88,,"29    Partly Cloudy
Name: Conds_Description, dtype: object",10,29.9,0,5.8,-9999,0,0,70,0,0,0,0,"23    Light Rain
Name: Conds_Description, dtype: object",10,29.88,0,20.7,27.6,0,0,69.1,0,0,1,0
2017,9,19,2,9/19/2017,WN,MDW,IL,EWR,NJ,1218,43,,"20    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.93,0,4.6,-9999,0,0,73.9,0,0,0,0,"13    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.98,0,19.6,27.6,0,0,77,0,0,0,0
2017,9,19,2,9/19/2017,WN,MKE,WI,BOS,MA,1623,61,,"24    Mostly Cloudy
Name: Conds_Description, dtype: object",5,29.94,0,10.4,-9999,0,0,69.1,0,0,0,0,"20    Overcast
Name: Conds_Description, dtype: object",2,30.04,0,16.1,-9999,0,0,64,0,0,0,0
2017,9,19,2,9/19/2017,WN,PHX,AZ,EWR,NJ,1129,69,,"10    Scattered Clouds
Name: Conds_Description, dtype: object",10,29.8,0,8.1,-9999,0,0,90,0,0,0,0,"12    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.99,0,16.1,27.6,0,0,78.1,0,0,0,0
2017,9,19,2,9/19/2017,WN,STL,MO,BOS,MA,1710,49,,"23    Scattered Clouds
Name: Conds_Description, dtype: object",10,29.83,0,5.8,-9999,0,0,89.1,0,0,0,0,"22    Fog
Name: Conds_Description, dtype: object",0.5,30.02,0,15,-9999,1,0,64,0,0,0,0
2017,9,19,2,9/19/2017,WN,STL,MO,EWR,NJ,2051,66,,"27    Clear
Name: Conds_Description, dtype: object",10,29.84,0,6.9,-9999,0,0,82,0,0,0,0,"24    Overcast
Name: Conds_Description, dtype: object",10,29.89,0,15,24.2,0,0,71.1,0,0,0,0
2017,9,20,3,9/20/2017,WN,AUS,TX,EWR,NJ,1933,22,,"22    Partly Cloudy
Name: Conds_Description, dtype: object",10,29.81,0,11.5,-9999,0,0,91,0,0,0,0,"19    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.9,0,11.5,-9999,0,0,79,0,0,0,0
2017,9,20,3,9/20/2017,WN,BWI,MD,BOS,MA,1931,45,,"18    Partly Cloudy
Name: Conds_Description, dtype: object",10,29.92,0,3.5,-9999,0,0,81,0,0,0,0,"38    Overcast
Name: Conds_Description, dtype: object",7,29.87,0,24.2,28.8,0,0,71.1,0,0,0,0
2017,9,20,3,9/20/2017,WN,DAL,TX,SFO,CA,955,25,,"9    Scattered Clouds
Name: Conds_Description, dtype: object",10,29.89,0,15,24.2,0,0,82.9,0,0,0,0,"9    Overcast
Name: Conds_Description, dtype: object",10,29.95,0,9.2,-9999,0,0,64.9,0,0,0,0
2017,9,20,3,9/20/2017,WN,DEN,CO,BOS,MA,1618,33,,"16    Partly Cloudy
Name: Conds_Description, dtype: object",10,29.64,0,17.3,21.9,0,0,79,0,0,0,0,"32    Overcast
Name: Conds_Description, dtype: object",2.5,29.85,0,26.5,33.4,0,0,68,0,0,0,0
2017,9,25,1,9/25/2017,WN,MKE,WI,LGA,NY,1711,21,,"16    Partly Cloudy
Name: Conds_Description, dtype: object",10,29.91,0,13.8,-9999,0,0,84.9,0,0,0,0,"16    Partly Cloudy
Name: Conds_Description, dtype: object",10,30.01,0,9.2,-9999,0,0,84,0,0,0,0
2017,9,3,7,9/3/2017,WN,SFO,CA,LAX,CA,1902,16,,"18    Haze
Name: Conds_Description, dtype: object",6,29.83,0,16.1,-9999,0,0,72,0,0,0,0,"19    Light Rain
Name: Conds_Description, dtype: object",10,29.91,0,15,-9999,0,0,77,0,0,1,0
2017,9,4,1,9/4/2017,WN,BUR,CA,SFO,CA,1515,39,,"18    Smoke
Name: Conds_Description, dtype: object",10,29.89,0,12.7,-9999,0,0,79,0,0,0,0,"15    Haze
Name: Conds_Description, dtype: object",5,29.85,0,3.5,-9999,0,0,82,0,0,0,0
2017,9,4,1,9/4/2017,WN,BUR,CA,SFO,CA,1137,87,,"14    Smoke
Name: Conds_Description, dtype: object",10,29.91,0,9.2,-9999,0,0,81,0,0,0,0,"10    Haze
Name: Conds_Description, dtype: object",4,29.86,0,6.9,-9999,0,0,73,0,0,0,0
2017,9,4,1,9/4/2017,WN,LAX,CA,SFO,CA,1504,204,,"16    Overcast
Name: Conds_Description, dtype: object",10,29.93,0,10.4,-9999,0,0,75.9,0,0,0,0,"15    Haze
Name: Conds_Description, dtype: object",5,29.85,0,3.5,-9999,0,0,82,0,0,0,0
2017,9,4,1,9/4/2017,WN,LAX,CA,SFO,CA,1703,93,,"18    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.91,0,9.2,-9999,0,0,77,0,0,0,0,"17    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.84,0,4.6,-9999,0,0,82.9,0,0,0,0
2017,9,11,1,9/11/2017,WN,ABQ,NM,DEN,CO,1755,10,,"17    Scattered Clouds
Name: Conds_Description, dtype: object",10,29.93,0,6.9,-9999,0,0,88,0,0,0,0,"17    Mostly Cloudy
Name: Conds_Description, dtype: object",10,30.02,0,13.8,-9999,0,0,81,0,0,0,0
2017,9,11,1,9/11/2017,WN,LAS,NV,DEN,CO,1715,125,,"16    Scattered Clouds
Name: Conds_Description, dtype: object",10,29.81,0,3.5,-9999,0,0,99,0,0,0,0,"16    Mostly Cloudy
Name: Conds_Description, dtype: object",10,30,0,0,-9999,0,0,84,0,0,0,0
2017,9,11,1,9/11/2017,WN,LAX,CA,DEN,CO,1703,66,,"16    Scattered Clouds
Name: Conds_Description, dtype: object",10,29.85,0,13.8,-9999,0,0,75.9,0,0,0,0,"16    Mostly Cloudy
Name: Conds_Description, dtype: object",10,30,0,0,-9999,0,0,84,0,0,0,0
2017,9,11,1,9/11/2017,WN,LAX,CA,SFO,CA,1940,29,,"18    Scattered Clouds
Name: Conds_Description, dtype: object",10,29.87,0,10.4,-9999,0,0,71.1,0,0,0,0,"20    Mostly Cloudy
Name: Conds_Description, dtype: object",8,29.84,0,19.6,-9999,0,0,68,0,0,0,0
2017,9,11,1,9/11/2017,WN,PDX,OR,SFO,CA,1931,56,,"17    Partly Cloudy
Name: Conds_Description, dtype: object",10,29.93,0,12.7,23,0,0,86,0,0,0,0,"20    Mostly Cloudy
Name: Conds_Description, dtype: object",8,29.84,0,19.6,-9999,0,0,68,0,0,0,0
2017,9,17,7,9/17/2017,WN,ABQ,NM,DEN,CO,1713,13,,"19    Scattered Clouds
Name: Conds_Description, dtype: object",10,29.81,0,27.6,32.2,0,0,84.9,0,0,0,0,"18    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.87,0,9.2,-9999,0,0,64.9,0,0,0,0
2017,9,17,7,9/17/2017,WN,BWI,MD,BOS,MA,2139,281,,"27    Partly Cloudy
Name: Conds_Description, dtype: object",10,30.09,0,0,-9999,0,0,72,0,0,0,0,"45    Overcast
Name: Conds_Description, dtype: object",0.2,30.15,0,0,-9999,0,0,63,0,0,0,0
2017,9,17,7,9/17/2017,WN,BWI,MD,BOS,MA,2219,61,,"28    Partly Cloudy
Name: Conds_Description, dtype: object",10,30.09,0,0,-9999,0,0,70,0,0,0,0,"47    Overcast
Name: Conds_Description, dtype: object",8,30.16,0,0,-9999,0,0,64,0,0,0,0
2017,9,17,7,9/17/2017,WN,BWI,MD,BOS,MA,1316,91,,"19    Mostly Cloudy
Name: Conds_Description, dtype: object",10,30.12,0,5.8,-9999,0,0,79,0,0,0,0,"31    Partly Cloudy
Name: Conds_Description, dtype: object",10,30.15,0,4.6,-9999,0,0,72,0,0,0,0
2017,9,17,7,9/17/2017,WN,DEN,CO,BOS,MA,1941,15,,"20    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.89,0,6.9,-9999,0,0,62.1,0,0,0,0,"41    Fog
Name: Conds_Description, dtype: object",0.2,30.13,0,6.9,-9999,1,0,62.1,0,0,0,0
2017,9,17,7,9/17/2017,WN,DEN,CO,BOS,MA,1151,66,,"10    Scattered Clouds
Name: Conds_Description, dtype: object",10,30.01,0,5.8,-9999,0,0,64,0,0,0,0,"25    Mostly Cloudy
Name: Conds_Description, dtype: object",0.8,30.17,0,6.9,-9999,0,0,66.2,0,0,0,0
2017,9,17,7,9/17/2017,WN,MKE,WI,BOS,MA,1551,81,,"14    Mostly Cloudy
Name: Conds_Description, dtype: object",10,30.04,0,11.5,-9999,0,0,75.9,0,0,0,0,"33    Partly Cloudy
Name: Conds_Description, dtype: object",10,30.14,0,8.1,-9999,0,0,71.1,0,0,0,0
2017,9,17,7,9/17/2017,WN,PDX,OR,SFO,CA,909,28,,"8    Overcast
Name: Conds_Description, dtype: object",10,29.94,0,8.1,-9999,0,0,57.9,0,0,0,0,"8    Scattered Clouds
Name: Conds_Description, dtype: object",10,29.96,0,3.5,-9999,0,0,62.1,0,0,0,0
2017,9,17,7,9/17/2017,WN,SNA,CA,SFO,CA,2106,111,,"25    Clear
Name: Conds_Description, dtype: object",10,29.93,0,3.5,-9999,0,0,66,0,0,0,0,"22    Overcast
Name: Conds_Description, dtype: object",10,29.95,0,20.7,-9999,0,0,63,0,0,0,0
